Año,Mes,Código Presupuestal,"Fuente de 
Financiación",Recurso,Situado,Denominación del Rubro,Apropiación Inicial (0),Adiciones (a),Reducciones (b),Aplazamientos (c),Créditos (d),Contracréditos (e),Total Modificaciones Presupuestales (f) ,Apropiación Vigente (1),Certificados Acumulados (2),Compromisos Acumulados (3),Obligaciones Acumuladas (4),Pagos Acumulados (5)
2024,JULIO,C-2404-0600-2-40201C,NACIÓN,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. INFRAESTRUCTURA DE PROYECTOS PÚBLICOS Y DE ASOCIACIONES PÚBLICO PRIVADAS ADAPTADAS AL CAMBIO CLIMÁTICO Y CON MENOS EMISIONES",4000000000,3999935000,3999935000,0,0,0,0,4000000000,3734009356,28739.63,28739.63,28739.63
2024,JULIO,C-2404-0600-2-40201C,PROPIOS,20,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. INFRAESTRUCTURA DE PROYECTOS PÚBLICOS Y DE ASOCIACIONES PÚBLICO PRIVADAS ADAPTADAS AL CAMBIO CLIMÁTICO Y CON MENOS EMISIONES",128057209397,0,0,0,0,0,0,128057209397,128057209397,128057209397,76477955246.75,73688458144.34
2024,JULIO,C-2404-0600-2-40201C-2404020,NACIÓN,10,CSF,VÍA FÉRREA MANTENIDA,4000000000,3999935000,3999935000,0,0,0,0,4000000000,3734009356,28739.63,28739.63,28739.63
2024,JULIO,C-2404-0600-2-40201C-2404020-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,4000000000,3999935000,3999935000,0,0,0,0,4000000000,3734009356,28739.63,28739.63,28739.63
2024,JULIO,C-2404-0600-2-40201C-2404020,PROPIOS,20,CSF,VÍA FÉRREA MANTENIDA,123824871497,0,0,0,0,0,0,123824871497,123824871497,123824871497,76474247317.75,73684750215.34
2024,JULIO,C-2404-0600-2-40201C-2404020-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,123824871497,0,0,0,0,0,0,123824871497,123824871497,123824871497,76474247317.75,73684750215.34
2024,JULIO,C-2404-0600-2-40201C-2404047,PROPIOS,20,CSF,VÍA FÉRREA CONCESIONADA,4232337900,0,0,0,0,0,0,4232337900,4232337900,4232337900,3707929,3707929
2024,JULIO,C-2404-0600-2-40201C-2404047-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,4232337900,0,0,0,0,0,0,4232337900,4232337900,4232337900,3707929,3707929
2024,JULIO,C-2404-0600-4,NACIÓN,10,CSF,CONTROL Y SEGUIMIENTO A LA OPERACIÓN DE LAS VÍAS FÉRREAS  NACIONAL,2000000000,588565103,588565103,0,0,0,0,2000000000,1403633424,1386586521.81,602437846.81,600755536.81
2024,JULIO,C-2404-0600-4-40201C,NACIÓN,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. INFRAESTRUCTURA DE PROYECTOS PÚBLICOS Y DE ASOCIACIONES PÚBLICO PRIVADAS ADAPTADAS AL CAMBIO CLIMÁTICO Y CON MENOS EMISIONES",2000000000,588565103,588565103,0,0,0,0,2000000000,1403633424,1386586521.81,602437846.81,600755536.81
2024,JULIO,C-2404-0600-4-40201C-2404042,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,2000000000,588565103,588565103,0,0,0,0,2000000000,1403633424,1386586521.81,602437846.81,600755536.81
2024,JULIO,C-2404-0600-4-40201C-2404042-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,2000000000,588565103,588565103,0,0,0,0,2000000000,1403633424,1386586521.81,602437846.81,600755536.81
2024,JULIO,C-2405,NACIÓN,10,CSF,INFRAESTRUCTURA DE TRANSPORTE MARÍTIMO,4104000000,1580338559,1580338559,0,0,0,0,4104000000,2595067580,2392427553.24,1084854650.24,1077401403.24
2024,JULIO,C-2405-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,4104000000,1580338559,1580338559,0,0,0,0,4104000000,2595067580,2392427553.24,1084854650.24,1077401403.24
2024,JULIO,C-2405-0600-2,NACIÓN,10,CSF,APOYO ESTATAL A LOS PUERTOS A NIVEL NACIONAL   NACIONAL,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JULIO,C-2405-0600-2-52104E,NACIÓN,10,CSF,5. CONVERGENCIA REGIONAL / E. INFRAESTRUCTURA Y SERVICIOS LOGÍSTICOS,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JULIO,C-2405-0600-2-52104E-2405021,NACIÓN,10,CSF,PUERTOS CONCESIONADOS,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JULIO,C-2405-0600-2-52104E-2405021-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JULIO,C-2405-0600-4,NACIÓN,10,CSF,CONTROL Y SEGUIMIENTO A LA OPERACIÓN DE LOS PUERTOS CONCESIONADOS   NACIONAL,3304000000,815602159,815602159,0,0,0,0,3304000000,2559803980,2357261563.03,1084852260.03,1077399013.03
2024,JULIO,C-2405-0600-4-52104E,NACIÓN,10,CSF,5. CONVERGENCIA REGIONAL / E. INFRAESTRUCTURA Y SERVICIOS LOGÍSTICOS,3304000000,815602159,815602159,0,0,0,0,3304000000,2559803980,2357261563.03,1084852260.03,1077399013.03
2024,JULIO,C-2405-0600-4-52104E-2405013,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,3304000000,815602159,815602159,0,0,0,0,3304000000,2559803980,2357261563.03,1084852260.03,1077399013.03
2024,JULIO,C-2405-0600-4-52104E-2405013-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,3304000000,815602159,815602159,0,0,0,0,3304000000,2559803980,2357261563.03,1084852260.03,1077399013.03
2024,JULIO,C-2406,NACIÓN,10,CSF,INFRAESTRUCTURA DE TRANSPORTE FLUVIAL,94960668540,487616046,487616046,0,0,0,0,94960668540,94468313633,94439138206.96,6511108705.96,6509288705.96
2024,JULIO,C-2406-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,94960668540,487616046,487616046,0,0,0,0,94960668540,94468313633,94439138206.96,6511108705.96,6509288705.96
2024,JULIO,C-2406-0600-1,NACIÓN,10,CSF,CONTROL Y SEGUIMIENTO A LAS VIAS FLUVIALES  NACIONAL,1200000000,487616046,487616046,0,0,0,0,1200000000,707645093,678469666.96,281253858.96,279433858.96
2024,JULIO,C-2406-0600-1-51102A,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / A. INTERVENCIÓN DE VÍAS REGIONALES (SECUNDARIAS Y TERCIARIAS), TERMINALES FLUVIALES Y AERÓDROMOS",1200000000,487616046,487616046,0,0,0,0,1200000000,707645093,678469666.96,281253858.96,279433858.96
2024,JULIO,C-2406-0600-1-51102A-2406038,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TECNICOS,1200000000,487616046,487616046,0,0,0,0,1200000000,707645093,678469666.96,281253858.96,279433858.96
2024,JULIO,C-2406-0600-1-51102A-2406038-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1200000000,487616046,487616046,0,0,0,0,1200000000,707645093,678469666.96,281253858.96,279433858.96
2024,JULIO,C-2406-0600-3,NACIÓN,10,CSF,RESTAURACION DE LOS ECOSISTEMAS DEGRADADOS DEL CANAL DEL DIQUE NACIONAL,93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JULIO,C-2406-0600-3-51102A,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / A. INTERVENCIÓN DE VÍAS REGIONALES (SECUNDARIAS Y TERCIARIAS), TERMINALES FLUVIALES Y AERÓDROMOS",93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JULIO,C-2406-0600-3-51102A-2406023,NACIÓN,10,CSF,OBRAS DE ADECUACIÓN PARA MEJORAMIENTO DE CANAL FLUVIAL,93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JULIO,C-2406-0600-3-51102A-2406023-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JULIO,C-2499,NACIÓN,10,CSF,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,57810100814,25574613763,27781781171,2207167408,2672824112,2672824112,-4414334816,55602933406,33880056975.8,29581647298.53,13243527009.67,13211802341.67
2024,JULIO,C-2499,PROPIOS,20,CSF,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,25631941511,0,0,0,0,0,0,25631941511,23837428373,23794918521,1039989368,1039989368
2024,JULIO,C-2499-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,57810100814,25574613763,27781781171,2207167408,2672824112,2672824112,-4414334816,55602933406,33880056975.8,29581647298.53,13243527009.67,13211802341.67
2024,JULIO,C-2499-0600,PROPIOS,20,CSF,INTERSUBSECTORIAL TRANSPORTE,25631941511,0,0,0,0,0,0,25631941511,23837428373,23794918521,1039989368,1039989368
2024,JULIO,C-2499-0600-7,NACIÓN,10,CSF,IMPLEMENTACIÓN DEL SISTEMA INTEGRADO DE GESTIÓN Y CONTROL DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA  NACIONAL,1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,325798660.49,99151584.49,99151584.49
2024,JULIO,C-2499-0600-7-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,325798660.49,99151584.49,99151584.49
2024,JULIO,C-2499-0600-7-51102D-2499060,NACIÓN,10,CSF,SERVICIO DE IMPLEMENTACIÓN SISTEMAS DE GESTIÓN,1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,325798660.49,99151584.49,99151584.49
2024,JULIO,C-2499-0600-7-51102D-2499060-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,325798660.49,99151584.49,99151584.49
2024,JULIO,C-2499-0600-8,NACIÓN,10,CSF,APOYO PARA LA GESTIÓN DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA A TRAVÉS DE ASESORÍAS Y CONSULTORÍAS  NACIONAL,50310100814,23354447218,25296880531,1942433313,2672824112,2672824112,-3884866626,48367667501,27907015151,24772057122.98,10227519490.98,10195794822.98
2024,JULIO,C-2499-0600-8,PROPIOS,20,CSF,APOYO PARA LA GESTIÓN DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA A TRAVÉS DE ASESORÍAS Y CONSULTORÍAS  NACIONAL,25631941511,0,0,0,0,0,0,25631941511,23837428373,23794918521,1039989368,1039989368
2024,JULIO,C-2499-0600-8-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",50310100814,23354447218,25296880531,1942433313,2672824112,2672824112,-3884866626,48367667501,27907015151,24772057122.98,10227519490.98,10195794822.98
2024,JULIO,C-2499-0600-8-51102D,PROPIOS,20,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",25631941511,0,0,0,0,0,0,25631941511,23837428373,23794918521,1039989368,1039989368
2024,JULIO,C-2499-0600-8-51102D-2499053,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,32310100814,10330904643,7658080531,0,0,2672824112,0,32310100814,27545815151,24411729925.63,9867192293.63,9835467625.63
2024,JULIO,C-2499-0600-8-51102D-2499053-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,32310100814,10330904643,7658080531,0,0,2672824112,0,32310100814,27545815151,24411729925.63,9867192293.63,9835467625.63
2024,JULIO,C-2499-0600-8-51102D-2499053,PROPIOS,20,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,2193941511,0,0,0,0,0,0,2193941511,400000000,357490148,0,0
2024,JULIO,C-2499-0600-8-51102D-2499053-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,2193941511,0,0,0,0,0,0,2193941511,400000000,357490148,0,0
2024,JULIO,C-2499-0600-8-51102D-2499066,NACIÓN,10,CSF,ESTUDIOS DE PREINVERSIÓN,18000000000,13023542575,17638800000,0,2672824112,0,-1942433313,16057566687,361200000,360327197.35,360327197.35,360327197.35
2024,JULIO,C-2499-0600-8-51102D-2499066-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,18000000000,13023542575,17638800000,0,2672824112,0,-1942433313,16057566687,361200000,360327197.35,360327197.35,360327197.35
2024,JULIO,C-2499-0600-8-51102D-2499066,PROPIOS,20,CSF,ESTUDIOS DE PREINVERSIÓN,23438000000,0,0,0,0,0,0,23438000000,23437428373,23437428373,1039989368,1039989368
2024,JULIO,C-2499-0600-8-51102D-2499066-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,23438000000,0,0,0,0,0,0,23438000000,23437428373,23437428373,1039989368,1039989368
2024,JULIO,C-2499-0600-9,NACIÓN,10,CSF,"SISTEMATIZACIÓN PARA EL SERVICIO DE INFORMACIÓN DE LA GESTIÓN ADMINISTRATIVA,  NACIONAL",5000000000,1557569321,1557569321,0,0,0,0,5000000000,3817675071.8,3293660620.33,2677477188.47,2677477188.47
2024,JULIO,C-2499-0600-9-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",5000000000,1557569321,1557569321,0,0,0,0,5000000000,3817675071.8,3293660620.33,2677477188.47,2677477188.47
2024,JULIO,C-2499-0600-9-51102D-2499063,NACIÓN,10,CSF,SERVICIOS DE INFORMACIÓN IMPLEMENTADOS,5000000000,1557569321,1557569321,0,0,0,0,5000000000,3817675071.8,3293660620.33,2677477188.47,2677477188.47
2024,JULIO,C-2499-0600-9-51102D-2499063-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,5000000000,1557569321,1557569321,0,0,0,0,5000000000,3817675071.8,3293660620.33,2677477188.47,2677477188.47
2024,JULIO,C-2499-0600-10,NACIÓN,10,CSF,IMPLEMENTACION DEL SISTEMA DE GESTION DOCUMENTAL DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA NACIONAL,1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1195366753,1190130894.73,239378745.73,239378745.73
2024,JULIO,C-2499-0600-10-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1195366753,1190130894.73,239378745.73,239378745.73
2024,JULIO,C-2499-0600-10-51102D-2499052,NACIÓN,10,CSF,SERVICIO DE GESTIÓN DOCUMENTAL,1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1195366753,1190130894.73,239378745.73,239378745.73
2024,JULIO,C-2499-0600-10-51102D-2499052-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1195366753,1190130894.73,239378745.73,239378745.73
